video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2128,1,primary,45,0.92,0.6478,0.7787,662.8,21425,21479,29
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2130,0,false,1,0.02,0.4434,0.4434,2114.1,21439,21439,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2138,1,primary,44,0.73,0.6622,0.7724,518.3,21518,21561,36
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2142,0,false,33,0.62,0.5035,0.6812,650.4,21610,21646,0
EagleCreekDrEtc_SHB_12.11.2025_LS,SHB,2154,0,false,2,0.12,0.4094,0.4094,1820.8,21624,21630,0
FernRidgeRd_TON_12.03.25_LS,TON,247,0,false,4,0.07,0.3308,0.3308,429.4,581,584,0
FernRidgeRd_TON_12.03.25_LS,TON,249,0,false,2,0.03,0.392,0.392,386.9,584,585,0
FernRidgeRd_TON_12.03.25_LS,TON,285,0,false,2,0.03,0.3926,0.3926,732.4,3081,3082,0
FernRidgeRd_TON_12.03.25_LS,TON,316,0,false,2,0.03,0.3419,0.3419,817.8,3125,3126,0
FernRidgeRd_TON_12.03.25_LS,TON,335,1,primary,162,3.17,0.5989,0.7352,575.1,4142,4331,151
FernRidgeRd_TON_12.03.25_LS,TON,358,0,duplicate,3,0.43,0.5262,0.5262,757.2,4333,4358,2
FernRidgeRd_TON_12.03.25_LS,TON,360,0,duplicate,3,0.05,0.4643,0.4643,592.2,4339,4341,2
FernRidgeRd_TON_12.03.25_LS,TON,368,0,false,3,0.05,0.3939,0.3939,512.7,4519,4521,0
FernRidgeRd_TON_12.03.25_LS,TON,372,0,false,1,0.02,0.3525,0.3525,405.6,4540,4540,0
FernRidgeRd_TON_12.03.25_LS,TON,384,0,false,2,0.03,0.4549,0.4549,849.6,4624,4625,0
FernRidgeRd_TON_12.03.25_LS,TON,410,0,false,3,0.05,0.3709,0.3709,400.8,5350,5352,0
FernRidgeRd_TON_12.03.25_LS,TON,413,1,primary,111,2.78,0.5439,0.6818,417.5,5710,5876,102
FernRidgeRd_TON_12.03.25_LS,TON,462,0,false,11,0.35,0.3643,0.4744,507.4,6754,6774,0
FernRidgeRd_TON_12.03.25_LS,TON,490,0,false,1,0.02,0.4194,0.4194,978.6,7188,7188,0
FernRidgeRd_TON_12.03.25_LS,TON,497,0,duplicate,6,0.12,0.4093,0.4218,621.5,7218,7224,1
FernRidgeRd_TON_12.03.25_LS,TON,501,1,primary,78,1.38,0.512,0.6385,465.0,7235,7317,78
FernRidgeRd_TON_12.03.25_LS,TON,504,0,false,7,0.17,0.4146,0.4907,439.8,7315,7324,0
FernRidgeRd_TON_12.03.25_LS,TON,698,0,false,1,0.02,0.4264,0.4264,1202.9,11947,11947,0
FernRidgeRd_TON_12.03.25_LS,TON,706,0,false,3,0.05,0.4325,0.4325,1379.7,11997,11999,0
FernRidgeRd_TON_12.03.25_LS,TON,717,1,primary,71,1.27,0.7187,0.7726,1381.3,12082,12157,68
FernRidgeRd_TON_12.03.25_LS,TON,725,1,primary,88,1.68,0.6372,0.7165,428.5,12139,12239,86
FernRidgeRd_TON_12.03.25_LS,TON,737,0,false,2,0.03,0.3954,0.3954,1147.7,12226,12227,0
FernRidgeRd_TON_12.03.25_LS,TON,760,1,primary,158,3.2,0.6652,0.7686,913.9,12539,12730,135
FernRidgeRd_TON_12.03.25_LS,TON,787,0,duplicate,111,2.6,0.5326,0.751,817.1,12748,12903,111
FernRidgeRd_TON_12.03.25_LS,TON,802,0,false,2,0.03,0.4093,0.4093,793.4,12838,12839,0
FernRidgeRd_TON_12.03.25_LS,TON,810,0,duplicate,39,0.98,0.5326,0.7699,841.4,12888,12946,39
FernRidgeRd_TON_12.03.25_LS,TON,828,0,duplicate,17,0.3,0.5412,0.6744,793.3,12969,12986,15
FernRidgeRd_TON_12.03.25_LS,TON,840,0,false,1,0.02,0.5218,0.5218,931.9,13099,13099,0
FernRidgeRd_TON_12.03.25_LS,TON,873,0,false,1,0.02,0.4153,0.4153,804.6,13339,13339,0
FernRidgeRd_TON_12.03.25_LS,TON,928,0,false,54,1.1,0.5326,0.6741,959.9,14212,14277,0
FernRidgeRd_TON_12.03.25_LS,TON,933,0,false,2,0.03,0.301,0.301,802.8,14219,14220,0
FernRidgeRd_TON_12.03.25_LS,TON,936,0,false,2,0.03,0.3135,0.3135,1059.1,14239,14240,0
FernRidgeRd_TON_12.03.25_LS,TON,943,0,false,1,0.02,0.3583,0.3583,306.4,14294,14294,0
FernRidgeRd_TON_12.03.25_LS,TON,947,1,primary,166,3.55,0.6038,0.6976,1059.8,14412,14624,83
FernRidgeRd_TON_12.03.25_LS,TON,950,0,false,1,0.02,0.3744,0.3744,1041.0,14458,14458,0
FernRidgeRd_TON_12.03.25_LS,TON,953,0,false,5,0.08,0.3946,0.3946,610.6,14504,14508,0
FernRidgeRd_TON_12.03.25_LS,TON,962,0,false,1,0.02,0.4197,0.4197,894.6,14535,14535,0
FernRidgeRd_TON_12.03.25_LS,TON,969,0,duplicate,34,0.57,0.4997,0.618,1046.1,14542,14575,34
FernRidgeRd_TON_12.03.25_LS,TON,977,0,false,2,0.03,0.2925,0.2925,1254.5,14660,14661,0
FernRidgeRd_TON_12.03.25_LS,TON,993,0,false,4,0.07,0.3132,0.3132,1019.9,14702,14705,0
FernRidgeRd_TON_12.03.25_LS,TON,1012,0,false,10,0.23,0.5003,0.5876,797.3,14748,14761,0
FernRidgeRd_TON_12.03.25_LS,TON,1026,0,false,1,0.02,0.4759,0.4759,586.4,15721,15721,0
FernRidgeRd_TON_12.03.25_LS,TON,1048,0,false,1,0.02,0.4807,0.4807,891.3,15899,15899,0
FernRidgeRd_TON_12.03.25_LS,TON,1053,0,false,1,0.02,0.3455,0.3455,855.0,15938,15938,0
FernRidgeRd_TON_12.03.25_LS,TON,1057,0,false,1,0.02,0.3644,0.3644,490.7,16323,16323,0
FernRidgeRd_TON_12.03.25_LS,TON,1082,0,false,8,0.13,0.4714,0.4967,1069.5,16609,16616,0
FernRidgeRd_TON_12.03.25_LS,TON,1090,0,false,6,0.1,0.305,0.342,1058.0,16646,16651,0
FernRidgeRd_TON_12.03.25_LS,TON,1113,0,false,2,0.03,0.2436,0.2436,1024.7,16839,16840,0
FernRidgeRd_TON_12.03.25_LS,TON,1114,0,false,3,0.18,0.3547,0.3547,1129.3,16841,16851,0
FernRidgeRd_TON_12.03.25_LS,TON,1120,0,false,2,0.03,0.2449,0.2449,1210.3,16858,16859,0
FernRidgeRd_TON_12.03.25_LS,TON,1131,0,false,3,0.05,0.4456,0.4456,841.3,16984,16986,0
FernRidgeRd_TON_12.03.25_LS,TON,1132,0,false,2,0.03,0.2865,0.2865,829.9,16985,16986,0
FernRidgeRd_TON_12.03.25_LS,TON,1137,0,false,26,0.48,0.3697,0.5055,1007.9,17035,17063,0
FernRidgeRd_TON_12.03.25_LS,TON,1144,0,false,4,0.1,0.3449,0.3449,1062.1,17129,17134,0
FernRidgeRd_TON_12.03.25_LS,TON,1201,0,false,1,0.02,0.4461,0.4461,569.6,19576,19576,0
FernRidgeRd_TON_12.03.25_LS,TON,1202,0,false,7,0.12,0.4683,0.5334,1478.7,19726,19732,0
FernRidgeRd_TON_12.03.25_LS,TON,1228,0,false,1,0.02,0.3875,0.3875,5732.7,20468,20468,0
FernRidgeRd_TON_12.03.25_LS,TON,1249,0,false,4,0.07,0.5691,0.5691,476.2,22025,22028,0
FernRidgeRd_TON_12.03.25_LS,TON,1263,0,false,6,0.1,0.488,0.4999,534.9,22332,22337,0
FernRidgeRd_TON_12.03.25_LS,TON,1279,0,false,1,0.02,0.4125,0.4125,712.3,22389,22389,0
FernRidgeRd_TON_12.03.25_LS,TON,1293,0,false,3,1.22,0.5698,0.5698,2261.0,23002,23074,0
FernRidgeRd_TON_12.03.25_LS,TON,1312,0,false,19,0.38,0.4143,0.5051,1423.7,23140,23162,0
FernRidgeRd_TON_12.03.25_LS,TON,1318,0,false,5,0.08,0.3648,0.3648,495.9,23610,23614,0
FernRidgeRd_TON_12.03.25_LS,TON,1339,0,false,15,0.35,0.5305,0.6419,2399.5,24751,24771,0
FernRidgeRd_TON_12.03.25_LS,TON,1340,0,false,1,0.02,0.5185,0.5185,735.4,24754,24754,0
FernRidgeRd_TON_12.03.25_LS,TON,1351,0,false,2,0.07,0.4289,0.4289,1202.9,24777,24780,0
FernRidgeRd_TON_12.03.25_LS,TON,1356,0,false,3,0.05,0.5546,0.5546,1752.3,24788,24790,0
FernRidgeRd_TON_12.03.25_LS,TON,1364,0,false,2,0.03,0.6098,0.6098,1225.6,24851,24852,0
FernRidgeRd_TON_12.03.25_LS,TON,1369,0,false,4,0.07,0.3648,0.3648,1084.0,24889,24892,0
FernRidgeRd_TON_12.03.25_LS,TON,1372,0,false,2,0.03,0.3935,0.3935,1486.7,24915,24916,0
FernRidgeRd_TON_12.03.25_LS,TON,1374,0,false,1,0.02,0.4315,0.4315,1240.6,24918,24918,0
FernRidgeRd_TON_12.03.25_LS,TON,1385,0,false,5,0.62,0.4976,0.4976,1524.5,24946,24982,0
FernRidgeRd_TON_12.03.25_LS,TON,1393,0,false,5,0.08,0.3465,0.3465,1445.5,24984,24988,0
FernRidgeRd_TON_12.03.25_LS,TON,1421,0,false,1,0.02,0.4233,0.4233,2391.4,25159,25159,0
FernRidgeRd_TON_12.03.25_LS,TON,1443,0,false,1,0.02,0.4979,0.4979,2447.3,25244,25244,0
FernRidgeRd_TON_12.03.25_LS,TON,1466,0,false,2,0.03,0.2607,0.2607,4049.3,26074,26075,0
FernRidgeRd_TON_12.03.25_LS,TON,1477,0,false,4,0.07,0.6359,0.6359,1409.3,26177,26180,0
FernRidgeRd_TON_12.03.25_LS,TON,1521,0,false,1,0.02,0.5189,0.5189,668.9,28040,28040,0
FernRidgeRd_TON_12.03.25_LS,TON,1544,0,false,3,0.05,0.2697,0.2697,541.4,28104,28106,0
FernRidgeRd_TON_12.03.25_LS,TON,1580,0,false,3,0.05,0.3583,0.3583,791.3,29927,29929,0
FernRidgeRd_TON_12.03.25_LS,TON,1583,0,false,2,0.03,0.3718,0.3718,1324.0,29947,29948,0
FernRidgeRd_TON_12.03.25_LS,TON,1585,0,false,2,0.03,0.2574,0.2574,591.9,30107,30108,0
FernRidgeRd_TON_12.03.25_LS,TON,1604,0,false,1,0.02,0.5519,0.5519,619.3,30267,30267,0
FernRidgeRd_TON_12.03.25_LS,TON,1632,0,duplicate,139,2.47,0.498,0.5983,329.0,30636,30783,139
FernRidgeRd_TON_12.03.25_LS,TON,1646,0,duplicate,4,0.07,0.3753,0.3753,341.9,30793,30796,4
FernRidgeRd_TON_12.03.25_LS,TON,1661,0,duplicate,47,1.12,0.4644,0.5562,336.6,30806,30872,47
FernRidgeRd_TON_12.03.25_LS,TON,1683,0,duplicate,7,0.12,0.4091,0.4422,277.5,30881,30887,7
FernRidgeRd_TON_12.03.25_LS,TON,1688,0,duplicate,10,0.17,0.4307,0.5116,323.0,30891,30900,10
FernRidgeRd_TON_12.03.25_LS,TON,1730,0,duplicate,84,1.4,0.4494,0.5931,341.6,30949,31032,81
FernRidgeRd_TON_12.03.25_LS,TON,1738,0,false,6,0.1,0.3649,0.3773,345.3,30999,31004,0
FernRidgeRd_TON_12.03.25_LS,TON,1753,0,duplicate,2,0.03,0.4181,0.4181,310.3,31039,31040,2
FernRidgeRd_TON_12.03.25_LS,TON,1767,1,primary,154,2.58,0.4999,0.6352,302.5,31051,31205,151
FernRidgeRd_TON_12.03.25_LS,TON,1811,0,false,13,0.22,0.5487,0.6329,584.7,31823,31835,0
FernRidgeRd_TON_12.03.25_LS,TON,1812,0,false,19,0.35,0.4461,0.6185,497.2,31839,31859,0
FernRidgeRd_TON_12.03.25_LS,TON,1816,0,false,5,0.08,0.352,0.352,562.9,31865,31869,0
FernRidgeRd_TON_12.03.25_LS,TON,1826,0,duplicate,6,0.1,0.4657,0.4855,213.5,31930,31935,5
FernRidgeRd_TON_12.03.25_LS,TON,1846,1,primary,39,0.68,0.5582,0.6694,183.4,31971,32011,39
FernRidgeRd_TON_12.03.25_LS,TON,1847,0,false,2,0.03,0.5989,0.5989,208.0,32013,32014,0
FernRidgeRd_TON_12.03.25_LS,TON,1891,0,false,5,0.08,0.4486,0.4486,798.9,32653,32657,0
FernRidgeRd_TON_12.03.25_LS,TON,1895,0,false,3,0.05,0.4516,0.4516,718.2,32661,32663,0
FernRidgeRd_TON_12.03.25_LS,TON,1909,0,false,8,0.2,0.3412,0.3914,505.5,32704,32715,0
FernRidgeRd_TON_12.03.25_LS,TON,1934,0,false,1,0.02,0.4416,0.4416,376.3,32833,32833,0
FernRidgeRd_TON_12.03.25_LS,TON,1936,0,false,1,0.02,0.5516,0.5516,1607.2,32840,32840,0
FernRidgeRd_TON_12.03.25_LS,TON,1937,0,false,3,0.05,0.5576,0.5576,1914.5,32907,32909,0
FernRidgeRd_TON_12.03.25_LS,TON,1944,0,false,4,0.12,0.5023,0.5023,669.6,33652,33658,0
FernRidgeRd_TON_12.03.25_LS,TON,1951,0,duplicate,32,0.57,0.569,0.7109,668.4,33692,33725,29
FernRidgeRd_TON_12.03.25_LS,TON,1955,1,primary,181,3.12,0.7088,0.7749,686.3,33728,33914,181
FernRidgeRd_TON_12.03.25_LS,TON,1964,0,false,2,0.03,0.5478,0.5478,599.8,33745,33746,0
FernRidgeRd_TON_12.03.25_LS,TON,1972,0,duplicate,23,0.45,0.5992,0.6909,575.1,33818,33844,22
FernRidgeRd_TON_12.03.25_LS,TON,1986,0,duplicate,107,1.95,0.5794,0.7331,609.4,33858,33974,107
FernRidgeRd_TON_12.03.25_LS,TON,1997,0,false,1,0.02,0.4553,0.4553,709.8,33918,33918,0
FernRidgeRd_TON_12.03.25_LS,TON,2003,0,duplicate,139,2.33,0.7001,0.7799,687.7,33922,34061,139
FernRidgeRd_TON_12.03.25_LS,TON,2028,1,primary,109,1.85,0.7267,0.8,615.3,33980,34090,109
FernRidgeRd_TON_12.03.25_LS,TON,2029,0,false,7,0.2,0.4419,0.4799,356.0,34020,34031,0
FernRidgeRd_TON_12.03.25_LS,TON,2035,0,duplicate,15,1.27,0.4801,0.5809,680.8,34038,34113,10
FernRidgeRd_TON_12.03.25_LS,TON,2044,0,duplicate,2,0.03,0.5057,0.5057,690.0,34102,34103,2
FernRidgeRd_TON_12.03.25_LS,TON,2049,0,duplicate,16,0.3,0.5853,0.6935,656.2,34125,34142,16
FernRidgeRd_TON_12.03.25_LS,TON,2062,0,duplicate,37,1.28,0.5995,0.759,705.8,34162,34238,37
FernRidgeRd_TON_12.03.25_LS,TON,2069,0,duplicate,25,0.58,0.5076,0.6375,702.3,34204,34238,25
FernRidgeRd_TON_12.03.25_LS,TON,2070,1,primary,132,2.37,0.6422,0.7902,951.3,34213,34354,121
FernRidgeRd_TON_12.03.25_LS,TON,2099,0,duplicate,7,0.12,0.3552,0.4124,495.2,34245,34251,7
FernRidgeRd_TON_12.03.25_LS,TON,2106,0,duplicate,45,0.75,0.446,0.5757,571.6,34252,34296,45
FernRidgeRd_TON_12.03.25_LS,TON,2136,0,duplicate,15,0.25,0.4872,0.5303,962.5,34358,34372,13
FernRidgeRd_TON_12.03.25_LS,TON,2148,0,false,3,0.05,0.3917,0.3917,1086.3,34432,34434,0
FernRidgeRd_TON_12.03.25_LS,TON,2168,0,false,4,0.07,0.3968,0.3968,1208.0,34615,34618,0
FernRidgeRd_TON_12.03.25_LS,TON,2169,1,primary,61,1.1,0.65,0.7346,467.4,34623,34688,46
FernRidgeRd_TON_12.03.25_LS,TON,2180,0,duplicate,58,0.97,0.6752,0.7806,1245.9,34632,34689,49
FernRidgeRd_TON_12.03.25_LS,TON,2239,1,primary,136,2.3,0.6595,0.8171,1259.9,34692,34829,134
FernRidgeRd_TON_12.03.25_LS,TON,2240,0,false,2,0.03,0.2639,0.2639,975.9,34692,34693,0
GiantCityRd_TON_12.03.25_LS,TON,146,0,duplicate,1,0.02,0.713,0.713,1137.9,1507,1507,1
GiantCityRd_TON_12.03.25_LS,TON,163,0,duplicate,2,0.03,0.4939,0.4939,1149.1,1529,1530,2
GiantCityRd_TON_12.03.25_LS,TON,165,0,duplicate,1,0.02,0.6992,0.6992,1109.5,1533,1533,1
GiantCityRd_TON_12.03.25_LS,TON,169,0,duplicate,4,0.07,0.6212,0.6212,926.2,1537,1540,4
GiantCityRd_TON_12.03.25_LS,TON,184,1,primary,8,0.13,0.5543,0.6134,961.9,1548,1555,6
GiantCityRd_TON_12.03.25_LS,TON,192,0,false,1,0.02,0.5284,0.5284,1156.1,2001,2001,0
GiantCityRd_TON_12.03.25_LS,TON,195,0,false,3,0.05,0.373,0.373,1064.3,2260,2262,0
GiantCityRd_TON_12.03.25_LS,TON,203,0,false,1,0.02,0.6084,0.6084,1219.3,2543,2543,0
GiantCityRd_TON_12.03.25_LS,TON,204,0,false,2,0.83,0.5274,0.5274,2063.9,2579,2628,0
GiantCityRd_TON_12.03.25_LS,TON,212,0,false,1,0.02,0.5437,0.5437,1460.8,2850,2850,0
GiantCityRd_TON_12.03.25_LS,TON,227,1,primary,81,1.97,0.5228,0.6808,535.4,3672,3789,79
GiantCityRd_TON_12.03.25_LS,TON,230,0,false,6,0.12,0.5352,0.562,521.6,3684,3690,0
GiantCityRd_TON_12.03.25_LS,TON,233,1,primary,18,0.33,0.4326,0.5003,527.4,3696,3715,18
GiantCityRd_TON_12.03.25_LS,TON,258,0,duplicate,5,0.08,0.4167,0.4167,487.2,3803,3807,5
GiantCityRd_TON_12.03.25_LS,TON,261,0,false,4,0.07,0.3292,0.3292,7022.8,3877,3880,0
GiantCityRd_TON_12.03.25_LS,TON,263,0,false,2,0.03,0.3704,0.3704,1068.9,3987,3988,0
GiantCityRd_TON_12.03.25_LS,TON,270,0,false,3,0.05,0.6259,0.6259,2447.8,4557,4559,0
GiantCityRd_TON_12.03.25_LS,TON,301,1,primary,54,1.24,0.581,0.711,817.8,8300,8373,53
GiantCityRd_TON_12.03.25_LS,TON,351,0,false,1,0.02,0.6323,0.6323,880.7,10210,10210,0
GiantCityRd_TON_12.03.25_LS,TON,352,0,false,1,0.02,0.5561,0.5561,983.8,10212,10212,0
GiantCityRd_TON_12.03.25_LS,TON,355,0,false,2,0.03,0.5546,0.5546,1027.1,10216,10217,0
GiantCityRd_TON_12.03.25_LS,TON,369,0,false,3,0.05,0.305,0.305,722.1,11652,11654,0
GolfDr_SHB_12.11.2025,SHB,117,0,false,2,0.03,0.4465,0.4465,748.7,614,615,0
GolfDr_SHB_12.11.2025,SHB,142,0,false,6,0.13,0.373,0.3831,656.4,3088,3095,0
GolfDr_SHB_12.11.2025,SHB,160,0,false,6,0.1,0.2961,0.3263,683.5,3245,3250,0
GolfDr_SHB_12.11.2025,SHB,198,1,primary,75,1.28,0.7611,0.8252,4189.7,3365,3441,64
GolfDr_SHB_12.11.2025,SHB,199,1,primary,74,1.25,0.738,0.8082,3175.8,3382,3456,71
GolfDr_SHB_12.11.2025,SHB,202,1,primary,81,1.35,0.7456,0.7795,2394.7,3396,3476,80
GolfDr_SHB_12.11.2025,SHB,212,1,primary,129,2.15,0.7606,0.823,2115.5,3502,3630,121
GolfDr_SHB_12.11.2025,SHB,216,1,primary,85,1.55,0.5898,0.7331,589.2,3520,3612,83
GolfDr_SHB_12.11.2025,SHB,222,1,primary,53,0.95,0.7317,0.7857,1665.3,3580,3636,52
GolfDr_SHB_12.11.2025,SHB,232,1,primary,110,1.85,0.5861,0.7351,1574.7,3617,3727,101
GolfDr_SHB_12.11.2025,SHB,238,1,primary,108,1.8,0.7183,0.7963,1722.8,3636,3743,105
GolfDr_SHB_12.11.2025,SHB,241,0,duplicate,5,0.08,0.5261,0.5261,458.5,3639,3643,5
GolfDr_SHB_12.11.2025,SHB,246,0,duplicate,23,0.38,0.45,0.6015,560.1,3649,3671,23
GolfDr_SHB_12.11.2025,SHB,249,0,duplicate,41,0.68,0.6981,0.7493,1614.4,3650,3690,39
GolfDr_SHB_12.11.2025,SHB,250,0,duplicate,49,1.68,0.4399,0.7762,1482.1,3652,3752,45
GolfDr_SHB_12.11.2025,SHB,266,0,duplicate,13,0.62,0.3462,0.4778,1119.7,3704,3740,13
GolfDr_SHB_12.11.2025,SHB,267,0,duplicate,1,0.02,0.3646,0.3646,695.1,3705,3705,1
GolfDr_SHB_12.11.2025,SHB,317,0,duplicate,27,0.65,0.5492,0.6551,449.0,3846,3884,26
GolfDr_SHB_12.11.2025,SHB,353,0,duplicate,5,0.1,0.5523,0.5523,611.2,3904,3909,4
GolfDr_SHB_12.11.2025,SHB,377,0,duplicate,7,0.12,0.5486,0.5929,560.2,3933,3939,7
GolfDr_SHB_12.11.2025,SHB,388,1,primary,309,5.3,0.4992,0.695,582.2,3976,4293,309
GolfDr_SHB_12.11.2025,SHB,392,1,primary,342,5.78,0.5853,0.7115,571.3,3982,4328,342
GolfDr_SHB_12.11.2025,SHB,399,0,duplicate,1,0.02,0.4278,0.4278,344.9,4300,4300,1
GolfDr_SHB_12.11.2025,SHB,402,0,duplicate,2,0.03,0.5559,0.5559,337.3,4327,4328,2
GolfDr_SHB_12.11.2025,SHB,405,0,duplicate,5,0.08,0.3902,0.3902,475.2,4374,4378,5
GolfDr_SHB_12.11.2025,SHB,406,0,duplicate,5,0.08,0.3899,0.3899,424.0,4380,4384,5
GolfDr_SHB_12.11.2025,SHB,408,0,duplicate,33,0.68,0.3307,0.4655,421.9,4386,4426,33
GolfDr_SHB_12.11.2025,SHB,420,0,duplicate,5,0.08,0.6133,0.6133,500.2,4521,4525,5
GolfDr_SHB_12.11.2025,SHB,435,0,duplicate,54,1.57,0.4392,0.6678,414.1,4555,4648,54
GolfDr_SHB_12.11.2025,SHB,443,0,false,1,0.02,0.4323,0.4323,271.2,4613,4613,0
GolfDr_SHB_12.11.2025,SHB,481,0,false,10,0.18,0.4519,0.5131,513.6,4755,4765,0
GolfDr_SHB_12.11.2025,SHB,484,0,duplicate,37,0.62,0.5264,0.6088,529.6,4776,4812,37
GolfDr_SHB_12.11.2025,SHB,487,0,duplicate,10,0.5,0.3586,0.4736,695.9,4785,4814,9
GolfDr_SHB_12.11.2025,SHB,508,0,duplicate,1,0.02,0.6422,0.6422,548.0,4817,4817,1
GolfDr_SHB_12.11.2025,SHB,543,0,duplicate,1,0.02,0.4229,0.4229,557.9,4844,4844,1
GolfDr_SHB_12.11.2025,SHB,546,0,duplicate,13,0.23,0.4511,0.561,516.2,4846,4859,13
GolfDr_SHB_12.11.2025,SHB,548,0,duplicate,4,0.08,0.3582,0.3582,777.2,4848,4852,4
GolfDr_SHB_12.11.2025,SHB,569,0,false,1,0.02,0.5914,0.5914,339.6,4919,4919,0
GolfDr_SHB_12.11.2025,SHB,574,0,false,10,0.17,0.5673,0.6317,314.4,4925,4934,0
GolfDr_SHB_12.11.2025,SHB,575,0,false,4,0.07,0.4137,0.4137,477.0,4925,4928,0
GolfDr_SHB_12.11.2025,SHB,580,0,false,1,0.02,0.6361,0.6361,862.3,5019,5019,0
GolfDr_SHB_12.11.2025,SHB,600,0,false,1,0.02,0.3576,0.3576,853.1,7361,7361,0
GolfDr_SHB_12.11.2025,SHB,607,0,false,8,0.13,0.5115,0.6206,1363.1,8233,8240,0
GolfDr_SHB_12.11.2025,SHB,626,0,false,5,0.08,0.3459,0.3459,406.8,8344,8348,0
GolfDr_SHB_12.11.2025,SHB,638,0,false,9,0.23,0.3703,0.4608,457.1,8371,8384,0
GolfDr_SHB_12.11.2025,SHB,652,0,false,1,0.02,0.3382,0.3382,337.0,8416,8416,0
Melvin_SHW_01.18.2026_LS,SHW,2158,0,false,9,0.18,0.4018,0.4688,3349.4,51,61,0
Melvin_SHW_01.18.2026_LS,SHW,2240,0,false,1,0.02,0.5656,0.5656,1496.7,3825,3825,0
Melvin_SHW_01.18.2026_LS,SHW,2245,0,false,2,0.03,0.4683,0.4683,1385.6,3832,3833,0
Melvin_SHW_01.18.2026_LS,SHW,2248,0,false,3,0.07,0.5817,0.5817,1601.8,3848,3851,0
Melvin_SHW_01.18.2026_LS,SHW,2278,0,duplicate,3,0.05,0.4835,0.4835,1361.4,5438,5440,3
Melvin_SHW_01.18.2026_LS,SHW,2280,1,primary,44,0.98,0.6014,0.7425,1538.2,5443,5501,42
Melvin_SHW_01.18.2026_LS,SHW,2290,0,false,1,0.02,0.3627,0.3627,2174.0,5931,5931,0
Melvin_SHW_01.18.2026_LS,SHW,2294,0,false,1,0.02,0.5204,0.5204,2636.5,5997,5997,0
Melvin_SHW_01.18.2026_LS,SHW,2302,0,false,3,0.05,0.5161,0.5161,1252.4,6084,6086,0
Melvin_SHW_01.18.2026_LS,SHW,2304,0,false,1,0.02,0.395,0.395,1860.4,6101,6101,0
Melvin_SHW_01.18.2026_LS,SHW,2312,0,false,2,0.03,0.3986,0.3986,2473.9,6134,6135,0
Melvin_SHW_01.18.2026_LS,SHW,2316,0,false,5,0.1,0.3749,0.3749,1023.5,6193,6198,0
Melvin_SHW_01.18.2026_LS,SHW,2319,1,primary,10,0.17,0.4325,0.5026,859.7,6279,6288,10
Melvin_SHW_01.18.2026_LS,SHW,2329,0,false,2,0.03,0.5575,0.5575,1307.2,6445,6446,0
Melvin_SHW_01.18.2026_LS,SHW,2336,0,false,1,0.02,0.6206,0.6206,635.7,6528,6528,0
Melvin_SHW_01.18.2026_LS,SHW,2352,1,primary,19,0.32,0.6176,0.703,1491.8,7014,7032,9
Melvin_SHW_01.18.2026_LS,SHW,2372,0,false,12,0.22,0.5334,0.6246,1799.1,7480,7492,0
Melvin_SHW_01.18.2026_LS,SHW,2381,0,false,2,0.03,0.6628,0.6628,1463.3,7552,7553,0
Melvin_SHW_01.18.2026_LS,SHW,2384,0,false,1,0.02,0.549,0.549,2126.1,7574,7574,0
Melvin_SHW_01.18.2026_LS,SHW,2386,0,false,12,0.25,0.5047,0.6016,1370.2,8303,8317,0
Melvin_SHW_01.18.2026_LS,SHW,2387,0,false,2,0.03,0.5086,0.5086,1063.8,8314,8315,0
Melvin_SHW_01.18.2026_LS,SHW,2428,0,false,15,0.5,0.4314,0.6319,396.4,10048,10077,0
Melvin_SHW_01.18.2026_LS,SHW,2433,0,false,3,0.07,0.3919,0.3919,575.2,10156,10159,0
Melvin_SHW_01.18.2026_LS,SHW,2439,1,primary,6,0.12,0.4675,0.4825,612.0,10201,10207,6
Melvin_SHW_01.18.2026_LS,SHW,2450,1,primary,13,0.28,0.4176,0.5236,669.0,10390,10406,3
Melvin_SHW_01.18.2026_LS,SHW,2463,0,false,3,0.07,0.4237,0.4237,984.4,10532,10535,0
Melvin_SHW_01.18.2026_LS,SHW,2470,0,false,2,0.03,0.6202,0.6202,788.1,10556,10557,0
Melvin_SHW_01.18.2026_LS,SHW,2494,0,false,3,0.05,0.6112,0.6112,1082.4,11280,11282,0
Melvin_SHW_01.18.2026_LS,SHW,2509,0,false,1,0.02,0.3363,0.3363,1110.5,11541,11541,0
Melvin_SHW_01.18.2026_LS,SHW,2511,0,false,1,0.02,0.526,0.526,1141.0,11544,11544,0
Melvin_SHW_01.18.2026_LS,SHW,2530,0,false,1,0.02,0.3459,0.3459,1910.6,12085,12085,0
Melvin_SHW_01.18.2026_LS,SHW,2542,0,false,4,0.07,0.5265,0.5265,1414.3,12161,12164,0
Melvin_SHW_01.18.2026_LS,SHW,2543,0,false,1,0.02,0.369,0.369,1284.4,12169,12169,0
Melvin_SHW_01.18.2026_LS,SHW,2544,0,false,2,0.03,0.3279,0.3279,1588.0,12175,12176,0
